No.	PVI Station	PVI Elevation	Grade In	
    931  	298.81m	542.05m	0.26%	0.28%	0.01%								
    932  	298.82m	542.05m	0.28%	0.28%	0.00%								
    933  	299.71m	542.06m	0.28%	0.29%	0.01%								
    934  	299.82m	542.06m	0.29%	0.21%	0.07%								
    935  	299.97m	542.06m	0.21%	0.22%	0.00%								
    936  	300.60m	542.06m	0.22%	0.21%	0.00%								
    937  	300.83m	542.06m	0.21%	0.14%	0.08%								
    938  	301.12m	542.06m	0.14%	0.14%	0.01%								
    939  	301.50m	542.06m	0.14%	0.14%	0.01%								
    940  	301.84m	542.06m	0.14%	0.18%	0.05%								
    941  	302.28m	542.06m	0.18%	0.18%	0.00%								
    942  	302.39m	542.06m	0.18%	0.18%	0.00%								
    943  	302.84m	542.06m	0.18%	0.24%	0.06%								
    944  	303.28m	542.06m	0.24%	0.23%	0.01%								
    945  	303.43m	542.06m	0.23%	0.24%	0.01%								
    946  	303.85m	542.07m	0.24%	0.28%	0.04%								
    947  	304.18m	542.07m	0.28%	0.28%	0.00%								
    948  	304.59m	542.07m	0.28%	0.28%	0.00%								
    949  	304.86m	542.07m	0.28%	0.21%	0.07%								
    950  	305.07m	542.07m	0.21%	0.21%	0.00%								
    951  	305.74m	542.07m	0.21%	0.21%	0.00%								
    952  	305.87m	542.07m	0.21%	0.12%	0.09%								
    953  	305.97m	542.07m	0.12%	0.12%	0.00%								
    954  	306.73m	542.07m	0.12%	0.12%	0.00%								
    955  	306.86m	542.07m	0.12%	0.12%	0.00%								
    956  	306.88m	542.07m	0.12%	0.19%	0.07%								
    957  	306.90m	542.07m	0.19%	0.18%	0.01%								
    958  	307.75m	542.07m	0.18%	0.19%	0.01%								
    959  	307.88m	542.07m	0.19%	0.28%	0.09%								
    960  	308.05m	542.07m	0.28%	0.29%	0.01%								
    961  	308.10m	542.07m	0.29%	0.28%	0.00%								
    962  	308.68m	542.08m	0.28%	0.28%	0.01%								
    963  	308.89m	542.08m	0.28%	0.34%	0.06%								
    964  	309.12m	542.08m	0.34%	0.33%	0.00%								
    965  	309.63m	542.08m	0.33%	0.34%	0.00%								
    966  	309.89m	542.08m	0.34%	0.23%	0.10%								
    967  	310.19m	542.08m	0.23%	0.24%	0.00%								
    968  	310.57m	542.08m	0.24%	0.23%	0.00%								
    969  	310.89m	542.08m	0.23%	0.12%	0.11%								
    970  	311.25m	542.08m	0.12%	0.13%	0.01%								
    971  	311.52m	542.08m	0.13%	0.12%	0.01%								
    972  	311.89m	542.08m	0.12%	0.14%	0.02%								
    973  	312.32m	542.08m	0.14%	0.14%	0.00%								
    974  	312.46m	542.08m	0.14%	0.14%	0.00%								
    975  	312.90m	542.08m	0.14%	0.23%	0.09%								
    976  	313.38m	542.09m	0.23%	0.24%	0.01%								
    977  	313.41m	542.09m	0.24%	0.23%	0.01%								
    978  	313.90m	542.09m	0.23%	0.28%	0.05%								
    979  	314.35m	542.09m	0.28%	0.27%	0.01%								
    980  	314.45m	542.09m	0.27%	0.28%	0.01%								
    981  	314.90m	542.09m	0.28%	0.32%	0.04%								
    982  	315.30m	542.09m	0.32%	0.32%	0.00%								
    983  	315.51m	542.09m	0.32%	0.32%	0.00%								
    984  	315.90m	542.09m	0.32%	0.33%	0.01%								
    985  	316.24m	542.09m	0.33%	0.34%	0.01%								
    986  	316.58m	542.09m	0.34%	0.33%	0.01%								
    987  	316.90m	542.10m	0.33%	0.33%	0.01%								
    988  	317.19m	542.10m	0.33%	0.34%	0.01%								
    989  	317.64m	542.10m	0.34%	0.33%	0.01%								
    990  	317.90m	542.10m	0.33%	0.36%	0.03%								
    991  	318.13m	542.10m	0.36%	0.36%	0.01%								
    992  	318.71m	542.10m	0.36%	0.36%	0.01%								
    993  	318.91m	542.10m	0.36%	0.37%	0.00%								
    994  	319.08m	542.10m	0.37%	0.36%	0.01%								
    995  	319.77m	542.11m	0.36%	0.36%	0.01%								
    996  	319.91m	542.11m	0.36%	0.38%	0.02%								
    997  	320.03m	542.11m	0.38%	0.39%	0.00%								
    998  	320.84m	542.11m	0.39%	0.38%	0.00%								
    999  	320.91m	542.11m	0.38%	0.39%	0.01%								
   1000  	320.97m	542.11m	0.39%	0.40%	0.01%								
   1001  	321.91m	542.11m	0.40%	0.40%	0.01%								
   1002  	321.91m	542.11m	0.40%	0.39%	0.00%								
   1003  	321.92m	542.11m	0.39%	0.40%	0.01%								
   1004  	322.00m	542.11m	0.40%	0.40%	0.00%								
   1005  	322.86m	542.12m	0.40%	0.41%	0.01%								
   1006  	322.91m	542.12m	0.41%	0.45%	0.04%								
   1007  	322.97m	542.12m	0.45%	0.47%	0.02%								
   1008  	323.81m	542.12m	0.47%	0.45%	0.02%								
   1009  	323.91m	542.12m	0.45%	0.45%	0.01%								
   1010  	324.04m	542.12m	0.45%	0.47%	0.02%								
   1011  	324.75m	542.13m	0.47%	0.45%	0.02%								
   1012  	324.92m	542.13m	0.45%	0.48%	0.03%								
   1013  	325.10m	542.13m	0.48%	0.49%	0.01%								
   1014  	325.70m	542.13m	0.49%	0.48%	0.01%								
   1015  	325.92m	542.13m	0.48%	0.51%	0.03%								
   1016  	326.17m	542.13m	0.51%	0.51%	0.00%								
   1017  	326.64m	542.14m	0.51%	0.51%	0.00%								
   1018  	326.92m	542.14m	0.51%	0.52%	0.01%								
   1019  	327.23m	542.14m	0.52%	0.52%	0.00%								
   1020  	327.59m	542.14m	0.52%	0.52%	0.00%								
   1021  	327.92m	542.14m	0.52%	0.60%	0.08%								
   1022  	328.30m	542.14m	0.60%	0.62%	0.03%								
   1023  	328.53m	542.15m	0.62%	0.59%	0.03%								
   1024  	328.92m	542.15m	0.59%	0.60%	0.01%								
   1025  	329.36m	542.15m	0.60%	0.63%	0.03%								
   1026  	329.48m	542.15m	0.63%	0.60%	0.03%								
   1027  	329.93m	542.15m	0.60%	0.62%	0.02%								
   1028  	330.42m	542.16m	0.62%	0.62%	0.00%								
   1029  	330.43m	542.16m	0.62%	0.62%	0.00%								
   1030  	330.93m	542.16m	0.62%	0.63%	0.01%								
   1031  	331.37m	542.16m	0.63%	0.64%	0.01%								
   1032  	331.49m	542.16m	0.64%	0.63%	0.01%								
   1033  	331.93m	542.17m	0.63%	0.64%	0.00%								
   1034  	332.32m	542.17m	0.64%	0.65%	0.02%								
   1035  	332.56m	542.17m	0.65%	0.64%	0.01%								
   1036  	332.93m	542.17m	0.64%	0.98%	0.34%								
   1037  	333.16m	542.18m	0.98%	0.98%	0.00%								
   1038  	333.26m	542.18m	0.98%	0.88%	0.10%								
   1039  	333.61m	542.18m	0.88%	0.98%	0.09%								
   1040  	333.93m	542.18m	0.98%	1.05%	0.07%								
   1041  	334.23m	542.19m	1.05%	0.95%	0.09%								
   1042  	334.64m	542.19m	0.95%	1.04%	0.09%								
   1043  	334.93m	542.19m	1.04%	1.26%	0.22%								
   1044  	335.21m	542.20m	1.26%	1.25%	0.01%								
   1045  	335.67m	542.20m	1.25%	1.26%	0.01%								
   1046  	335.93m	542.21m	1.26%	1.40%	0.14%								
   1047  	336.18m	542.21m	1.40%	1.41%	0.01%								
   1048  	336.70m	542.22m	1.41%	1.40%	0.01%								
   1049  	336.93m	542.22m	1.40%	1.35%	0.05%								
   1050  	337.15m	542.22m	1.35%	1.35%	0.01%								
   1051  	337.73m	542.23m	1.35%	1.35%	0.01%								
   1052  	337.93m	542.23m	1.35%	1.18%	0.17%								
   1053  	338.12m	542.24m	1.18%	1.16%	0.02%								
   1054  	338.77m	542.24m	1.16%	1.18%	0.02%								
   1055  	338.93m	542.24m	1.18%	0.96%	0.21%								
   1056  	339.09m	542.25m	0.96%	0.97%	0.01%								
   1057  	339.80m	542.25m	0.97%	0.96%	0.01%								
   1058  	339.93m	542.25m	0.96%	0.90%	0.07%								
   1059  	340.06m	542.26m	0.90%	0.90%	0.00%								
   1060  	340.19m	542.26m	0.90%	0.80%	0.10%								
   1061  	340.82m	542.26m	0.80%	0.80%	0.01%								
   1062  	340.93m	542.26m	0.80%	0.79%	0.01%								
   1063  	340.95m	542.26m	0.79%	0.75%	0.04%								
   1064  	340.98m	542.26m	0.75%	0.74%	0.01%								
   1065  	341.78m	542.27m	0.74%	0.76%	0.02%								
   1066  	341.97m	542.27m	0.76%	0.67%	0.09%								
   1067  	342.21m	542.27m	0.67%	0.54%	0.13%								
   1068  	342.28m	542.27m	0.54%	0.54%	0.00%								
   1069  	342.58m	542.27m	0.54%	0.55%	0.01%								
   1070  	343.04m	542.28m	0.55%	0.50%	0.05%								
   1071  	343.35m	542.28m	0.50%	0.51%	0.01%								
   1072  	344.10m	542.28m	0.51%	0.53%	0.02%								
   1073  	344.11m	542.28m	0.53%	0.50%	0.02%								
   1074  	344.12m	542.28m	0.50%	0.35%	0.16%								
   1075  	344.14m	542.28m	0.35%	0.36%	0.01%								
   1076  	344.88m	542.28m	0.36%	0.34%	0.02%								
   1077  	345.06m	542.29m	0.34%	0.16%	0.18%								
   1078  	345.23m	542.29m	0.16%	0.08%	0.08%								
   1079  	345.60m	542.29m	0.08%	0.09%	0.01%								
   1080  	346.09m	542.29m	0.09%	0.14%	0.05%								
   1081  	346.32m	542.29m	0.14%	0.15%	0.01%								
   1082  	346.43m	542.29m	0.15%	0.06%	0.09%								
   1083  	346.51m	542.29m	0.06%	0.03%	0.03%								
   1084  	347.03m	542.29m	0.03%	0.05%	0.03%								
   1085  	347.50m	542.29m	0.05%	0.13%	0.08%								
   1086  	347.73m	542.29m	0.13%	0.21%	0.09%								
   1087  	347.98m	542.29m	0.21%	0.22%	0.01%								
   1088  	348.23m	542.29m	0.22%	0.11%	0.11%								
   1089  	348.45m	542.29m	0.11%	0.10%	0.01%								
   1090  	348.77m	542.29m	0.10%	0.12%	0.02%								
   1091  	349.18m	542.29m	0.12%	0.10%	0.02%								
   1092  	349.91m	542.29m	0.10%	0.08%	0.02%								
   1093  	349.91m	542.29m	0.08%	0.05%	0.03%								
   1094  	349.92m	542.29m	0.05%	0.05%	0.01%								
   1095  	349.93m	542.29m	0.05%	0.06%	0.01%								
   1096  	350.65m	542.29m	0.06%	0.03%	0.03%								
   1097  	350.97m	542.29m	0.03%	-0.01%	0.04%								
   1098  	351.06m	542.29m	-0.01%	-0.01%	0.00%								
   1099  	351.39m	542.29m	-0.01%	-0.03%	0.02%								
   1100  	352.10m	542.29m	-0.03%	-0.03%	0.01%								
   1101  	352.14m	542.29m	-0.03%	-0.04%	0.01%								
   1102  	352.17m	542.29m	-0.04%	-0.05%	0.01%								
   1103  	352.22m	542.29m	-0.05%	-0.05%	0.00%								
   1104  	352.90m	542.29m	-0.05%	-0.05%	0.00%								
   1105  	353.27m	542.29m	-0.05%	0.16%	0.20%								
   1106  	353.65m	542.29m	0.16%	0.30%	0.15%								
   1107  	354.27m	542.29m	0.30%	0.25%	0.05%								
   1108  	354.37m	542.29m	0.25%	0.42%	0.17%								
   1109  	354.41m	542.29m	0.42%	0.36%	0.06%								
   1110  	354.49m	542.29m	0.36%	0.33%	0.03%								
   1111  	355.16m	542.30m	0.33%	0.28%	0.05%								
   1112  	355.47m	542.30m	0.28%	0.26%	0.02%								
   1113  	355.91m	542.30m	0.26%	0.20%	0.06%								
   1114  	356.31m	542.30m	0.20%	0.22%	0.02%								
   1115  	356.57m	542.30m	0.22%	0.17%	0.05%								
   1116  	356.67m	542.30m	0.17%	0.11%	0.06%								
   1117  	356.87m	542.30m	0.11%	0.10%	0.01%								
   1118  	357.42m	542.30m	0.10%	0.06%	0.04%								
   1119  	357.67m	542.30m	0.06%	0.01%	0.05%								
   1120  	358.17m	542.30m	0.01%	0.00%	0.00%								
   1121  	358.36m	542.30m	0.00%	0.01%	0.00%								
   1122  	358.77m	542.30m	0.01%	0.16%	0.16%								
   1123  	358.93m	542.30m	0.16%	0.20%	0.04%								
   1124  	359.26m	542.30m	0.20%	0.20%	0.00%								
   1125  	359.68m	542.30m	0.20%	0.17%	0.03%								
   1126  	359.88m	542.30m	0.17%	0.21%	0.04%								
   1127  	360.40m	542.30m	0.21%	0.23%	0.01%								
   1128  	360.43m	542.30m	0.23%	0.19%	0.04%								
   1129  	360.54m	542.30m	0.19%	0.16%	0.02%								
   1130  	360.95m	542.30m	0.16%	0.20%	0.03%								
   1131  	361.24m	542.30m	0.20%	0.19%	0.00%								
   1132  	361.87m	542.31m	0.19%	0.19%	0.00%								
   1133  	361.99m	542.31m	0.19%	0.17%	0.02%								
   1134  	362.05m	542.31m	0.17%	0.17%	0.00%								
   1135  	362.30m	542.31m	0.17%	0.17%	0.01%								
   1136  	362.87m	542.31m	0.17%	0.19%	0.01%								
   1137  	363.02m	542.31m	0.19%	0.18%	0.00%								
   1138  	363.29m	542.31m	0.18%	0.15%	0.03%								
   1139  	363.68m	542.31m	0.15%	0.21%	0.05%								
   1140  	364.06m	542.31m	0.21%	0.36%	0.16%								
   1141  	364.50m	542.31m	0.36%	0.34%	0.02%								
   1142  	364.72m	542.31m	0.34%	0.35%	0.01%								
   1143  	365.10m	542.31m	0.35%	0.34%	0.01%								
   1144  	365.31m	542.31m	0.34%	0.31%	0.03%								
   1145  	366.10m	542.32m	0.31%	0.31%	0.00%								
   1146  	366.13m	542.32m	0.31%	0.30%	0.01%								
   1147  	366.13m	542.32m	0.30%	0.32%	0.02%								
   1148  	366.14m	542.32m	0.32%	0.32%	0.00%								
   1149  	366.94m	542.32m	0.32%	0.31%	0.01%								
   1150  	367.17m	542.32m	0.31%	0.28%	0.04%								
   1151  	367.57m	542.32m	0.28%	0.28%	0.00%								
   1152  	367.76m	542.32m	0.28%	0.28%	0.00%								
   1153  	368.21m	542.32m	0.28%	0.33%	0.05%								
   1154  	368.57m	542.32m	0.33%	0.37%	0.04%								
   1155  	369.00m	542.33m	0.37%	0.35%	0.02%								
   1156  	369.24m	542.33m	0.35%	0.57%	0.23%								
   1157  	369.38m	542.33m	0.57%	0.53%	0.04%								
   1158  	369.90m	542.33m	0.53%	0.54%	0.00%								
   1159  	370.20m	542.33m	0.54%	0.51%	0.03%								
   1160  	370.28m	542.33m	0.51%	0.59%	0.08%								
   1161  	370.42m	542.33m	0.59%	0.59%	0.01%								
   1162  	370.61m	542.33m	0.59%	0.58%	0.01%								
   1163  	371.03m	542.34m	0.58%	0.57%	0.01%								
   1164  	371.30m	542.34m	0.57%	0.68%	0.10%								
   1165  	371.70m	542.34m	0.68%	0.66%	0.01%								
   1166  	371.89m	542.34m	0.66%	0.68%	0.02%								
   1167  	372.32m	542.35m	0.68%	0.71%	0.03%								
   1168  	372.74m	542.35m	0.71%	0.71%	0.00%								
   1169  	372.96m	542.35m	0.71%	0.71%	0.00%								
   1170  	373.34m	542.35m	0.71%	0.80%	0.09%								
   1171  	373.59m	542.35m	0.80%	0.81%	0.00%								
   1172  	374.23m	542.36m	0.81%	0.80%	0.00%								
   1173  	374.36m	542.36m	0.80%	0.93%	0.13%								
   1174  	374.45m	542.36m	0.93%	0.92%	0.01%								
   1175  	374.91m	542.37m	0.92%	0.92%	0.00%								
   1176  	375.30m	542.37m	0.92%	0.90%	0.02%								
   1177  	375.38m	542.37m	0.90%	0.97%	0.07%								
   1178  	375.49m	542.37m	0.97%	0.99%	0.01%								
   1179  	376.16m	542.38m	0.99%	0.97%	0.02%								
   1180  	376.40m	542.38m	0.97%	1.00%	0.03%								
   1181  	376.75m	542.38m	1.00%	1.03%	0.03%								
   1182  	377.01m	542.39m	1.03%	0.99%	0.04%								
   1183  	377.41m	542.39m	0.99%	1.03%	0.04%								
   1184  	377.86m	542.39m	1.03%	1.00%	0.03%								
   1185  	378.01m	542.40m	1.00%	1.02%	0.02%								
   1186  	378.43m	542.40m	1.02%	0.48%	0.54%								
   1187  	378.72m	542.40m	0.48%	0.43%	0.05%								
   1188  	379.27m	542.40m	0.43%	0.47%	0.03%								
   1189  	379.45m	542.41m	0.47%	0.22%	0.25%								
   1190  	379.57m	542.41m	0.22%	0.26%	0.04%								
   1191  	380.20m	542.41m	0.26%	0.24%	0.02%								
   1192  	380.43m	542.41m	0.24%	0.31%	0.06%								
   1193  	380.47m	542.41m	0.31%	0.39%	0.08%								
   1194  	380.53m	542.41m	0.39%	0.37%	0.02%								
   1195  	381.28m	542.41m	0.37%	0.40%	0.03%								
   1196  	381.49m	542.41m	0.40%	0.51%	0.11%								
   1197  	381.79m	542.41m	0.51%	0.51%	0.01%								
   1198  	382.13m	542.41m	0.51%	0.50%	0.01%								
   1199  	382.51m	542.42m	0.50%	0.64%	0.13%								
   1200  	382.99m	542.42m	0.64%	0.63%	0.01%								
   1201  	383.06m	542.42m	0.63%	0.64%	0.00%								
   1202  	383.52m	542.42m	0.64%	0.22%	0.42%								
   1203  	383.84m	542.42m	0.22%	0.20%	0.01%								
   1204  	383.87m	542.42m	0.20%	0.20%	0.00%								
   1205  	384.30m	542.42m	0.20%	0.21%	0.01%								
   1206  	384.54m	542.43m	0.21%	0.13%	0.08%								
   1207  	384.71m	542.43m	0.13%	0.16%	0.03%								
   1208  	385.51m	542.43m	0.16%	0.14%	0.02%								
   1209  	385.55m	542.43m	0.14%	0.20%	0.06%								
   1210  	385.58m	542.43m	0.20%	0.22%	0.01%								
   1211  	385.79m	542.43m	0.22%	0.21%	0.00%								
   1212  	386.46m	542.43m	0.21%	0.23%	0.02%								
   1213  	386.57m	542.43m	0.23%	0.30%	0.07%								
   1214  	386.72m	542.43m	0.30%	0.28%	0.01%								
   1215  	387.33m	542.43m	0.28%	0.30%	0.02%								
   1216  	387.58m	542.43m	0.30%	0.38%	0.08%								
   1217  	387.92m	542.43m	0.38%	0.37%	0.01%								
   1218  	388.20m	542.43m	0.37%	0.38%	0.01%								
   1219  	388.59m	542.44m	0.38%	0.42%	0.04%								
   1220  	389.07m	542.44m	0.42%	0.42%	0.00%								
   1221  	389.13m	542.44m	0.42%	0.42%	0.00%								
   1222  	389.60m	542.44m	0.42%	0.42%	0.01%								
   1223  	389.94m	542.44m	0.42%	0.42%	0.00%								
   1224  	390.34m	542.44m	0.42%	0.42%	0.00%								
   1225  	390.62m	542.44m	0.42%	0.43%	0.02%								
   1226  	390.82m	542.45m	0.43%	0.43%	0.00%								
   1227  	391.55m	542.45m	0.43%	0.43%	0.00%								
   1228  	391.63m	542.45m	0.43%	0.44%	0.00%								
   1229  	391.69m	542.45m	0.44%	0.42%	0.02%								
   1230  	392.05m	542.45m	0.42%	0.42%	0.00%								
   1231  	392.56m	542.45m	0.42%	0.42%	0.00%								
   1232  	392.64m	542.45m	0.42%	0.42%	0.00%								
   1233  	392.76m	542.45m	0.42%	0.42%	0.00%								
   1234  	393.43m	542.46m	0.42%	0.43%	0.00%								
   1235  	393.66m	542.46m	0.43%	0.45%	0.02%								
   1236  	393.97m	542.46m	0.45%	0.45%	0.00%								
   1237  	394.30m	542.46m	0.45%	0.45%	0.00%								
   1238  	394.67m	542.46m	0.45%	0.44%	0.01%								
   1239  	395.17m	542.46m	0.44%	0.44%	0.00%								
   1240  	395.18m	542.46m	0.44%	0.44%	0.00%								
   1241  	395.68m	542.47m	0.44%	0.45%	0.01%								
   1242  	396.05m	542.47m	0.45%	0.45%	0.00%								
   1243  	396.38m	542.47m	0.45%	0.45%	0.00%								
   1244  	396.70m	542.47m	0.45%	0.45%	0.01%								
   1245  	396.92m	542.47m	0.45%	0.44%	0.02%								
   1246  	397.59m	542.47m	0.44%	0.45%	0.01%								
   1247  	397.71m	542.48m	0.45%	0.46%	0.02%								
   1248  	397.79m	542.48m	0.46%	0.44%	0.02%								
   1249  	398.31m	542.48m	0.44%	0.45%	0.01%								
   1250  	398.66m	542.48m	0.45%	0.46%	0.01%								
   1251  	398.72m	542.48m	0.46%	0.50%	0.04%								
   1252  	398.80m	542.48m	0.50%	0.50%	0.00%								
   1253  	399.54m	542.48m	0.50%	0.50%	0.00%								
   1254  	399.73m	542.49m	0.50%	0.52%	0.02%								
   1255  	400.01m	542.49m	0.52%	0.53%	0.00%								
   1256  	400.41m	542.49m	0.53%	0.52%	0.00%								
   1257  	400.75m	542.49m	0.52%	0.58%	0.06%								
   1258  	401.22m	542.49m	0.58%	0.57%	0.01%								
   1259  	401.28m	542.49m	0.57%	0.58%	0.01%								
   1260  	401.76m	542.50m	0.58%	0.62%	0.04%								
   1261  	402.15m	542.50m	0.62%	0.60%	0.02%								
   1262  	402.43m	542.50m	0.60%	0.62%	0.01%								
   1263  	402.77m	542.50m	0.62%	0.66%	0.04%								
   1264  	403.02m	542.50m	0.66%	0.64%	0.01%								
   1265  	403.63m	542.51m	0.64%	0.65%	0.01%								
   1266  	403.79m	542.51m	0.65%	0.64%	0.01%								
   1267  	403.90m	542.51m	0.64%	0.65%	0.01%								
   1268  	404.58m	542.51m	0.65%	0.66%	0.01%								
   1269  	404.77m	542.52m	0.66%	0.67%	0.00%								
   1270  	404.80m	542.52m	0.67%	0.66%	0.00%								
   1271  	404.84m	542.52m	0.66%	0.67%	0.01%								
   1272  	405.64m	542.52m	0.67%	0.66%	0.01%								
   1273  	405.81m	542.52m	0.66%	0.66%	0.00%								
   1274  	406.05m	542.52m	0.66%	0.66%	0.01%								
   1275  	406.51m	542.53m	0.66%	0.66%	0.01%								
   1276  	406.83m	542.53m	0.66%	0.66%	0.01%								
   1277  	407.26m	542.53m	0.66%	0.67%	0.01%								
   1278  	407.38m	542.53m	0.67%	0.65%	0.01%								
   1279  	407.84m	542.54m	0.65%	0.64%	0.02%								
   1280  	408.26m	542.54m	0.64%	0.61%	0.02%								
   1281  	408.47m	542.54m	0.61%	0.63%	0.02%								
   1282  	408.85m	542.54m	0.63%	0.51%	0.11%								
   1283  	409.13m	542.54m	0.51%	0.51%	0.00%								
   1284  	409.68m	542.55m	0.51%	0.51%	0.00%								
   1285  	409.86m	542.55m	0.51%	0.39%	0.12%								
   1286  	410.00m	542.55m	0.39%	0.39%	0.00%								
   1287  	410.84m	542.55m	0.39%	0.39%	0.01%								
   1288  	410.87m	542.55m	0.39%	0.39%	0.01%								
   1289  	410.88m	542.55m	0.39%	0.21%	0.18%								
   1290  	410.88m	542.55m	0.21%	0.23%	0.02%								
   1291  	411.74m	542.55m	0.23%	0.20%	0.02%								
   1292  	411.89m	542.55m	0.20%	0.09%	0.11%								
   1293  	412.09m	542.55m	0.09%	0.10%	0.01%								
   1294  	412.62m	542.55m	0.10%	0.09%	0.01%								
   1295  	412.84m	542.55m	0.09%										
